,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,tweet_2,tweet_1,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,budget,title_year,actor_2_facebook_likes,Action,Adventure,Fantasy,Sci.Fi,Thriller,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Documentary,Film.Noir,assassin,spy,scientist,vampire,vomiting,king,hospital,writer,student,future,fight,teenager,president,sex,terrorist,train,best.friend,college,serial.killer,hotel,christmas,secret,female.protagonist,battle,box.office.flop,rescue,cia,detective,lawyer,escape,party,wedding,island,marriage,dog,friendship,drugs,money,revenge,prison,school,boy,fbi,alien,high.school,new.york.city,police,death,murder,friend,love,profit,gross1,pc,actor1_age,actor1_awards,director_awards,director_name,actor2_awards,actor1_publicity,actor2_publicity,director_publicity
1559,1559,1559,1559,3.7389862089999997,0.050625,124,110,116,898,Stockard Channing,1000,181360000,Olivia Newton-John,Greaseí??æ,5127,Sid Caesar,2,"c(""automobile racing"", ""boyfriend girlfriend relationship"", ""high school"", ""wrestling"", ""year 1959"")",6000000,1978,944,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.22666667,13466.9967,1,69,8.0,7.0,Randal Kleiser,16.4,148,14,4
1560,1560,1560,1560,0.908266758,1.265625,288,122,909,282,Stevie Wonder,503,119078393,Osama bin Laden,Fahrenheit 9/11í??æ,1448,Ricky Martin,0,"c(""anti war"", ""interview"", ""iraq"", ""paranoia"", ""war on terrorism"")",6000000,2004,328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.84639883,10912.3047,1,60,0.0,185.96,Michael Moore,53.87,35,49,146
1561,1561,1561,1561,5.828078767,9.55606075,130,110,131,399,Ted Cassidy,640,102308900,Katharine Ross,Butch Cassidy and the Sundance Kidí??æ,2169,Kenneth Mars,1,"c(""bolivia"", ""gang"", ""outlaw"", ""posse"", ""train"")",6000000,1969,566,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05148333,10114.7862,1,77,12.0,22.2,George Roy Hill,1.0,32,1,11
1562,1562,1562,1562,1.5654776080000001,8.850625,145,139,55,266,Glynis Johns,382,102300000,Ed Wynn,Mary Poppinsí??æ,2045,Elsa Lanchester,2,"c(""banker"", ""female protagonist"", ""live action and animation"", ""magic"", ""nanny"")",6000000,1964,279,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05,10114.3462,1,131,20.8,5.0,Robert Stevenson,11.0,13,26,5
1563,1563,1563,1563,0.006601563,1.906506426,71,98,11000,484,Rodney Dangerfield,13000,39800000,Bill Murray,Caddyshackí??æ,14921,Brian Doyle-Murray,3,"c(""caddy"", ""country club"", ""golf course"", ""gopher"", ""nudity"")",6000000,1980,573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6333333329999995,6308.7241,1,67,10.0,58.9,Harold Ramis,9.0,107,33,28
1564,1564,1564,1564,0.0,1.21,88,89,81,92,Kelly Jo Minter,321,22168359,Lisa Wilcox,A Nightmare on Elm Street 5: The Dream Childí??æ,584,Matthew Borlenghi,0,"c(""child"", ""comic book"", ""dream"", ""murderer"", ""nightmare"")",8000000,1989,101,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771044875,4708.3287,1,53,0.0,7.0,Stephen Hopkins,0.0,10,1,4
1565,1565,1565,1565,0.29340277800000003,5.551914063,32,144,54,332,Lillian Gish,469,20400000,Joseph Cotten,Duel in the Suní??æ,2037,Jennifer Jones,0,"c(""box office hit"", ""half breed"", ""infidelity"", ""shooting"", ""texas"")",8000000,1946,436,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,4516.6359,0,112,8.0,24.133333333299998,King Vidor,57.5,14,176,41
1566,1566,1566,1566,4.42443414,29.18805869,119,90,378,658,Catherine O'Hara,957,18621249,John Michael Higgins,Best in Showí??æ,4611,Michael McKean,9,"c(""dog show"", ""gay"", ""gay character"", ""gay couple"", ""gay interest"")",6000000,2000,925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1035415,4315.2345,1,54,18.0,14.0,Christopher Guest,16.0,0,0,12
1567,1567,1567,1567,1.063476563,0.0225,34,104,80,658,Lili Taylor,8000,12793213,Julia Roberts,Mystic Pizzaí??æ,10430,Conchata Ferrell,4,"c(""commitment"", ""marriage"", ""pizza"", ""title appears in writing"", ""woman wearing only a man's shirt"")",6000000,1988,960,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.132202167,3576.7601,0,50,474.9,2.0,Donald Petrie,100.0,732,27,3
1568,1568,1568,1568,0.038871707,1.212501291,67,101,112,612,Dave Chappelle,1000,6851636,Janeane Garofalo,200 Cigarettesí??æ,2697,Gaby Hoffmann,5,"c(""bartender"", ""friend"", ""new year's eve"", ""party"", ""punk"")",6000000,1999,744,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.141939333,2617.563,0,53,9.0,12.0,Risa Bramon Garcia,19.0,21,12,0
1569,1569,1569,1569,1.0,0.16,76,90,138,263,Windell Middlebrooks,373,4542775,Hugh M. Hefner,Miss Marchí??æ,1831,Raquel Alessi,2,"c(""fellatio"", ""hugh hefner"", ""oral sex"", ""playboy centerfold"", ""topless female nudity"")",6000000,2009,308,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.242870833,2131.3787,0,91,4.0,1.0,Zach Cregger,0.0,72,0,0
1570,1570,1570,1570,2.7576124889999996,0.0,108,95,263,179,Miriam Shor,263,3029081,John Cameron Mitchell,Hedwig and the Angry Inchí??æ,993,Andrea Martin,0,"c(""band"", ""rock band"", ""sex change"", ""song"", ""transsexual"")",6000000,2001,261,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.495153167,1740.4255,0,54,1.0,1.0,John Cameron Mitchell,6.0,125,0,125
1571,1571,1571,1571,2.667777778,36.0,129,99,53,491,Rosario Dawson,4000,2207975,Hayden Christensen,Shattered Glassí??æ,8297,Cas Anvar,0,"c(""fabricated facts"", ""journalist"", ""stephen glass"", ""the new republic"", ""writer"")",6000000,2003,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6320041670000001,1485.9256,0,36,66.4,1.0,Billy Ray,5.0,339,79,0
1572,1572,1572,1572,6.94e-05,2.25,147,99,129,362,Aaron Yoo,976,2077046,Mary-Kate Olsen,The Wacknessí??æ,2748,Method Man,2,"c(""ice cream"", ""marijuana"", ""new york city"", ""summer"", ""therapy"")",6000000,2008,617,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.653825667,1441.1960000000001,0,31,42.0,4.0,Jonathan Levine,4.0,154,0,0
1573,1573,1573,1573,7.783712505,10.99274119,56,104,61,451,Russell Wong,974,1346503,Bingbing Li,Snow Flower and the Secret Faní??æ,2430,Ji-hyun Jun,0,"c(""car hitting pedestrian"", ""china"", ""fan"", ""nineteenth century"", ""reversal of fortune"")",6000000,2011,595,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.775582833,1160.3892,0,44,32.0,94.2,Wayne Wang,4.0,5,2,3
1574,1574,1574,1574,20.81912211,1.435717474,36,97,781,90,Diane Ladd,596,117560,Tim Blake Nelson,Come Early Morningí??æ,1081,Ritchie Montgomery,0,"c(""church"", ""drink"", ""knocking on a door"", ""love"", ""three word title"")",6000000,2006,206,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.980406667,342.8702,0,53,32.0,25.7,Joey Lauren Adams,49.4,5,1,30
1575,1575,1575,1575,0.0,0.0,88,111,82,269,Cí??©cile De France,809,3895664,Romain Duris,L'auberge espagnoleí??æ,1858,Iddo Goldberg,0,"c(""apartment"", ""erasmus"", ""language"", ""student"", ""trip"")",5300000,2002,447,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264969057,1973.7437,0,43,7.0,0.0,CÃ©dric Klapisch,0.0,18,0,0
1576,1576,1576,1576,1.814719859,2.1025,112,111,64,380,Nathan Jones,778,11905519,Jon Foo,The Protectorí??æ,2205,Johnny Nguyen,0,"c(""die hard scenario"", ""elephant"", ""long take"", ""police"", ""sydney australia"")",200000000,2005,635,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.940472405,3450.4375,0,35,0.0,8.0,Prachya Pinkaew,0.0,0,0,0
1577,1577,1577,1577,1.202511622,7.155625,161,112,98,397,Parminder Nagra,883,32541719,Archie Panjabi,Bend It Like Beckhamí??æ,2201,Anupam Kher,0,"c(""hinduism"", ""marriage engagement"", ""soccer"", ""team"", ""tradition"")",3500159,2002,528,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.297211641,5704.535,1,45,63.6,11.0,Gurinder Chadha,15.0,28,23,5
1578,1578,1578,1578,1.0,0.0,68,141,407,501,Edie Falco,688,3064356,Miguel Ferrer,Sunshine Stateí??æ,2584,Timothy Hutton,6,"c(""african american"", ""business"", ""coastline"", ""florida"", ""real estate"")",5600000,2002,659,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.452793571,1750.5302,0,62,4.0,175.5,John Sayles,57.4705882353,13,64,38
1579,1579,1579,1579,8.975017361,13.62840278,119,129,131,417,Robert Shaw,1000,159600000,Eileen Brennan,The Stingí??æ,2387,Ray Walston,0,"c(""con"", ""con man"", ""courier"", ""long con"", ""murder"")",5500000,1973,559,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.01818182,12633.2894,1,85,23.6,31.0,George Roy Hill,0.0,5,1,11
1580,1580,1580,1580,0.19506944399999998,0.146944444,364,90,23000,694,Scarlett Johansson,23000,24475193,Joseph Gordon-Levitt,Don Joní??æ,44265,Tony Danza,1,"c(""camera focus on female butt"", ""cunnilingus"", ""new jersey"", ""oral sex"", ""reference to facebook"")",3000000,2013,19000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.158397667000001,4947.2409,1,36,182.8,186.5,Joseph Gordon-Levitt,258.55,37,1039,0
1581,1581,1581,1581,1.5625,56.25,122,111,72,722,Steve Buscemi,19000,6200756,Scarlett Johansson,Ghost Worldí??æ,34106,T.J. Thyne,0,"c(""art class"", ""diner"", ""friend"", ""graduation"", ""high school"")",7000000,2001,12000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.114177714,2490.1317,0,33,11.0,19.0,Terry Zwigoff,33.0,1039,41,3
1582,1582,1582,1582,0.008402778,0.251283695,27,99,56,781,Eric Stoltz,4000,56007,Sarah Michelle Gellar,Harvard Maní??æ,6776,Joey Lauren Adams,3,"c(""basketball"", ""cheerleader"", ""college"", ""harvard"", ""philosophy"")",5500000,2001,902,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9898169090000001,236.658,0,40,38.0,22.7,James Toback,42.2,751,15,5
1583,1583,1583,1583,1.184469444,0.433402778,65,96,136,139,Ken Marino,4000,766487,Jon Hamm,The Tení??æ,4883,Ron Silver,4,"c(""death"", ""mexico"", ""sabbath"", ""surgeon"", ""ten stories"")",5250000,2007,543,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.8540024759999999,875.4924,0,46,7.0,6.0,David Wain,1.0,45,0,0
1584,1584,1584,1584,0.0625,0.01890625,250,95,163,651,Tony Nappo,1000,87025093,Emmanuelle Vaugier,Saw IIí??æ,4134,Shawnee Smith,0,"c(""death"", ""detective"", ""nerve gas"", ""serial killer"", ""trap"")",4000000,2005,654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.75627325,9328.7241,1,41,4.0,13.0,Darren Lynn Bousman,2.0,76,0,3
1585,1585,1585,1585,9.908186983,2.802834028,106,87,79,218,Steve-O,608,64267897,Bam Margera,Jackass: The Movieí??æ,1770,Chris Pontius,0,"c(""alligator"", ""golf"", ""japan"", ""panda"", ""stunt"")",5000000,2002,362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.853579400000001,8016.7261,1,38,3.0,0.0,Jeff Tremaine,0.0,2,0,1
1586,1586,1586,1586,1.74e-05,0.573265306,131,88,55,150,Heather Langenkamp,506,44793200,John Saxon,A Nightmare on Elm Street 3: Dream Warriorsí??æ,1584,Jennifer Rubin,0,"c(""dream"", ""freddy krueger"", ""killer"", ""nightmare"", ""springwood ohio"")",4500000,1987,449,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.954044443999999,6692.7722,1,82,16.6,2.0,Chuck Russell,4.0,18,8,5
1587,1587,1587,1587,0.8399305909999999,0.173611111,91,93,54,581,Tom Arnold,40000,34872293,Johnny Depp,Freddy's Dead: The Final Nightmareí??æ,42002,Yaphet Kotto,0,"c(""dark comedy"", ""dream"", ""freddy krueger"", ""nightmare"", ""serial murder"")",8500000,1991,618,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1026227060000005,5905.2767,1,54,8.0,1.0,Rachel Talalay,23.0,743,33,6
1588,1588,1588,1588,1.07300301,2.853411996,185,109,260,592,Bruce Dern,9000,34468224,Charlize Theron,Monsterí??æ,11736,Pruitt Taylor Vince,2,"c(""beach"", ""female criminal"", ""hooker"", ""lesbian"", ""prostitute"")",4500000,2003,844,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.659605332999999,5870.9645,1,42,14.0,1.0,Patty Jenkins,41.9,417,25,13
1589,1589,1589,1589,0.0,13.69,220,101,52,332,Gloria Sandoval,510,32453345,Richard Cabral,Paranormal Activity: The Marked Onesí??æ,2161,Molly Ephraim,0,"c(""apartment"", ""blood"", ""demonic possession"", ""neighbor"", ""pentagram"")",5000000,2014,358,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4906690000000005,5696.7837,1,0,2.0,4.0,Christopher Landon,0.0,0,0,0
1590,1590,1590,1590,0.9025,0.28890625,471,117,212,896,Jennifer Garner,11000,27296514,Matthew McConaughey,Dallas Buyers Clubí??æ,17738,Denis O'Hare,0,"c(""drugs"", ""fda"", ""gay community"", ""hiv"", ""homophobia"")",5000000,2013,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4593028,5224.6066,1,48,47.0,0.0,Jean-Marc VallÃ©e,110.8,180,225,0
1591,1591,1591,1591,0.275625,1.5625,274,113,22000,379,Thomas Lennon,716,25530884,Callum Rennie,Mementoí??æ,1997,Jorja Fox,0,"c(""flashback"", ""memory"", ""murder"", ""short term memory"", ""telephone"")",9000000,2000,651,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8367648890000001,5052.8095,1,57,14.0,17.0,Christopher Nolan,22.4833333333,3,0,10
1592,1592,1592,1592,0.24924299800000002,7.5625,336,104,59,202,Rory Cochrane,972,27689474,James Lafferty,Oculusí??æ,2071,Garrett Ryan,0,"c(""home office"", ""mirror"", ""released from a mental hospital"", ""trauma"", ""video camera"")",5000000,2013,407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.537894799999999,5262.0789,1,32,3.0,71.0,Mike Flanagan,7.0,0,1,2
1593,1593,1593,1593,0.9373760329999999,19.85816406,276,103,214,424,Liam James,7000,21501098,Steve Carell,The Way Way Backí??æ,8375,Jim Rash,1,"c(""awkward boy"", ""shy kid"", ""summer"", ""vacation"", ""water park"")",5000000,2013,468,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3002196,4636.9276,1,55,234.8307692,136.7,Nat Faxon,347.4,69,107,0
1594,1594,1594,1594,9.455625,2.760129132,95,134,3000,77,Todd Allen,205,20733485,John Beasley,The Apostleí??æ,428,June Carter Cash,1,"c(""church"", ""louisiana"", ""minister"", ""preacher"", ""texas"")",5000000,1997,130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.146697,4553.4037,1,74,0.0,195.619512195,Robert Duvall,0.0,0,0,53
1595,1595,1595,1595,0.0,0.019290123,196,93,66,161,Edwin Hodge,1000,21197315,Ben Feldman,"As Above, So Belowí??æ",1410,Perdita Weeks,0,"c(""archeologist"", ""catacomb"", ""found footage"", ""paris france"", ""philosopher's stone"")",5000000,2014,200,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.239463,4604.0542,1,37,3.0,6.0,John Erick Dowdle,4.0,2,0,0
1596,1596,1596,1596,7.892587891,3.515625,31,109,148,426,Lynn Whitfield,2000,14821531,Jurnee Smollett-Bell,Eve's Bayouí??æ,3843,Diahann Carroll,2,"c(""doctor"", ""louisiana"", ""secret"", ""title directed by female"", ""witchcraft"")",6000000,1997,434,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.470255167,3849.8742,0,31,1.0,29.0,Kasi Lemmons,41.5,0,10,4
1597,1597,1597,1597,0.0,0.09,444,94,520,192,Heather Morris,11000,14123773,James Franco,Spring Breakersí??æ,12306,Rachel Korine,4,"c(""kissing a dead body"", ""repeated dialogue"", ""sex in pool"", ""spring break"", ""twins"")",5000000,2012,892,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8247546000000001,3758.1609,1,39,284.0,22.0,Harmony Korine,6.0,189,78,12
1598,1598,1598,1598,2.428402778,14.91765222,246,99,1000,358,Dylan Moran,605,13464388,Peter Serafinowicz,Shaun of the Deadí??æ,1686,Rafe Spall,6,"c(""british horror"", ""pub"", ""record collection"", ""zombie"", ""zombie apocalypse"")",4000000,2004,427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.366097,3669.3852,1,45,3.0,2.0,Edgar Wright,5.0,0,8,1
1599,1599,1599,1599,1.199025,0.28890625,68,135,407,111,Clifton James,11000,13269963,Matthew McConaughey,Lone Starí??æ,11400,Miriam Colon,2,"c(""father son relationship"", ""interracial relationship"", ""neo western"", ""sheriff"", ""texas"")",5000000,1996,189,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6539926,3642.796,0,48,6.0,71.875,John Sayles,25.0,180,0,38
